customer_id,first_name,last_name,age,country,purchase_date,purchase_price,sale_date,sale_price,profit,gender,birthdate,income,education_level,marital_status,children_count,home_ownership,credit_score,credit_card_debt,loan_amount,loan_interest_rate,loan_duration,customer_segment,purchase_frequency,website_visits,app_usage_duration,customer_satisfaction,Customer_name,,,,
214,Ardyth,Salack,79,Greece,01-Nov-14,1929.85,06-Nov-17,248.51,-1681.34,Female,27-Apr-35,234897.84,High School,Married,10,Own,451,10146.73,340024.93,4.3,24,Segment C,Daily,616,2,4,Ardyth Salack,,,,
217,Manon,Crosi,79,Russia,07-Aug-19,8018.69,01-Oct-18,6374.26,-1644.43,Female,01-May-56,127996.11,Master's Degree,Married,10,Own,716,58592.49,197786.64,17.81,11,Segment C,Once,648,2,5,Manon Crosi,,,,
229,Sheba,Springtorp,85,Thailand,05-Jul-22,5382.13,09-Oct-12,7405.69,2023.56,Female,24-May-99,225204.9,Bachelor's Degree,Widowed,0,Own,516,1545.82,72863.65,19.18,9,Segment C,Monthly,389,8,4,Sheba Springtorp,,,,
233,Hyacinthe,Arent,45,Brazil,12-Jul-13,844.14,27-Jun-19,6837.91,5993.77,Female,15-Nov-50,537665.81,Master's Degree,Married,7,Mortgage,668,96669.68,809414.89,21.13,19,Segment C,Weekly,222,18,5,Hyacinthe Arent,,,,
239,Prisca,Magovern,31,Cuba,24-Jun-12,915.52,15-Oct-11,4620.64,3705.12,Female,04-Feb-47,273361.36,Master's Degree,Married,5,Own,339,18198.64,151603.17,47.59,26,Segment C,Once,361,13,4,Prisca Magovern,,,,
247,Felicia,Meneyer,77,Russia,04-Jan-11,2045.97,10-Apr-16,5638.02,3592.05,Female,23-Jan-65,893103.83,Master's Degree,Single,10,Own,513,47472.34,947653.51,38.17,30,Segment C,Once,17,5,1,Felicia Meneyer,,,,
256,Helyn,Tupie,34,Tanzania,11-Oct-22,7968.63,18-Jan-17,8849.38,880.75,Female,11-Jul-61,480821.84,Bachelor's Degree,Single,8,Rent,419,6803.3,620891.8,6.11,20,Segment C,Never,329,24,2,Helyn Tupie,,,,
257,Doreen,Pumphrey,72,China,15-Oct-16,1179.76,09-Jun-18,5285.55,4105.79,Female,05-Mar-67,488117.12,High School,Widowed,7,Rent,300,92749.4,129285.82,22.19,19,Segment C,Often,819,0,5,Doreen Pumphrey,,,,
263,Helaine,Moriarty,44,Russia,30-Sep-13,7153.07,09-Aug-16,2276.48,-4876.59,Female,25-Mar-05,559406.31,Bachelor's Degree,Married,9,Own,444,69370.08,350264.79,19.53,17,Segment C,Once,639,20,3,Helaine Moriarty,,,,
266,Marthena,O'Cullen,43,Indonesia,15-Dec-15,2037.74,08-Jul-11,9213.06,7175.32,Female,25-Oct-64,949965.74,Bachelor's Degree,Married,9,Own,545,80816.9,203182.46,4.89,3,Segment C,Once,203,20,2,Marthena O'Cullen,,,,
272,Marlane,Glanfield,64,China,19-Sep-10,1266.2,03-Mar-21,6083.41,4817.21,Female,14-Jun-93,320232.63,PhD,Divorced,4,Rent,631,15778.73,685150.07,14.78,14,Segment C,Never,29,3,1,Marlane Glanfield,,,,
274,Joannes,Hurle,22,China,22-Sep-22,991.5,05-Dec-10,1898.2,906.7,Female,11-Aug-74,353502.42,Bachelor's Degree,Divorced,4,Rent,685,9662.22,191030.32,18.29,30,Segment C,Never,869,15,5,Joannes Hurle,,,,
282,Romola,Ambrozik,55,Albania,05-May-17,383.19,24-Sep-13,4698.36,4315.17,Female,27-Jul-35,483212.98,Bachelor's Degree,Widowed,2,Own,662,54906.05,355958.27,35.74,20,Segment C,Once,183,22,2,Romola Ambrozik,,,,
285,Sharia,Conklin,34,Sweden,13-Aug-17,1773.62,24-Feb-16,8594.6,6820.98,Female,29-May-56,172289.6,Master's Degree,Divorced,4,Mortgage,369,75770.13,435000.72,13.97,4,Segment C,Weekly,620,11,5,Sharia Conklin,,,,
289,Manya,Berthelmot,75,Peru,27-Oct-19,2217.06,19-May-13,5272.15,3055.09,Female,08-Oct-43,34513.62,Master's Degree,Divorced,0,Rent,691,19854.98,532071.42,30.11,29,Segment C,Seldom,391,9,4,Manya Berthelmot,,,,
290,Alissa,Fudger,29,Poland,16-Apr-13,8863.23,12-Dec-18,7561.09,-1302.14,Female,04-Nov-46,98529.64,High School,Widowed,9,Own,530,50528.54,273396.88,46.95,6,Segment C,Often,513,7,5,Alissa Fudger,,,,
292,Harmonie,Windridge,56,France,10-Jul-14,3697.91,25-Jul-16,738.2,-2959.71,Female,20-Mar-80,596938.44,Bachelor's Degree,Widowed,10,Rent,651,54886.34,110599.88,47.34,5,Segment C,Weekly,106,13,3,Harmonie Windridge,,,,
293,Corene,Oxbrough,80,South Korea,17-Nov-16,1182.49,08-Dec-10,6158.09,4975.6,Female,23-Jun-71,369109.63,Master's Degree,Married,1,Rent,336,16870.21,853186.93,36.74,23,Segment C,Monthly,604,18,2,Corene Oxbrough,,,,
299,Fan,Lukovic,47,Indonesia,31-Aug-14,1203.9,02-Mar-21,30.2,-1173.7,Female,10-May-62,989920.56,Master's Degree,Married,9,Mortgage,317,14585.88,503626.57,33.57,21,Segment C,Weekly,533,2,5,Fan Lukovic,,,,
322,Alane,Hartfield,55,Kazakhstan,21-Feb-21,5986.28,27-Nov-15,5503.73,-482.55,Female,08-Oct-71,159689.09,High School,Single,1,Mortgage,783,70855.07,494165.24,48.65,11,Segment C,Weekly,482,21,2,Alane Hartfield,,,,
324,Doralia,Talkington,61,China,28-Jun-19,9403.71,21-Jun-18,3983.87,-5419.84,Female,31-Jul-54,38368.85,PhD,Divorced,9,Own,694,12949.73,602806.36,40.88,3,Segment C,Seldom,22,11,2,Doralia Talkington,,,,
326,Brynn,Dourin,20,Albania,30-Oct-19,7718.15,10-Dec-17,2421.3,-5296.85,Female,24-Jun-68,480021.12,Master's Degree,Widowed,3,Mortgage,358,4404.92,459094.82,19.89,5,Segment C,Weekly,282,16,4,Brynn Dourin,,,,
330,Suki,Jedrychowski,34,Indonesia,09-Jul-14,1270.77,23-Dec-12,1918.51,647.74,Female,16-Nov-00,133877.17,Master's Degree,Divorced,0,Rent,465,71933.15,923092.05,19.54,22,Segment C,Monthly,115,12,4,Suki Jedrychowski,,,,
335,Jonie,Leetham,78,Philippines,15-Sep-16,1754.85,29-Jul-18,3088.2,1333.35,Female,02-Jan-43,355951.09,Master's Degree,Widowed,0,Own,418,84344.68,769406.61,4.4,15,Segment C,Daily,740,4,3,Jonie Leetham,,,,
341,Ettie,Pottberry,57,Bulgaria,04-Feb-19,5062.04,27-Jul-16,3724,-1338.04,Female,09-Sep-02,84851.62,PhD,Divorced,2,Rent,632,16395.68,450562.37,22.8,6,Segment C,Monthly,969,8,3,Ettie Pottberry,,,,
349,Corette,Pennells,45,Colombia,13-Feb-11,978.89,25-Dec-22,2855.02,1876.13,Female,22-Sep-02,656138.63,PhD,Single,6,Rent,599,39068.88,776476.92,32.12,15,Segment C,Weekly,598,24,4,Corette Pennells,,,,
363,Charisse,Thurlborn,79,United States,15-Jul-20,9947.89,09-Feb-18,1573.38,-8374.51,Female,14-Jan-30,364889.95,High School,Divorced,7,Mortgage,390,85527.04,400721.15,36.46,9,Segment C,Monthly,283,9,3,Charisse Thurlborn,,,,
365,Kiersten,Kilian,20,Indonesia,18-Jan-11,7066.9,26-Mar-11,570.41,-6496.49,Female,05-Aug-79,682749.57,PhD,Married,0,Rent,355,54422.98,325003.41,5.83,13,Segment C,Often,777,20,3,Kiersten Kilian,,,,
373,Livy,Tremmil,40,China,11-Jan-21,2966.69,29-Sep-19,1382.18,-1584.51,Female,05-Apr-31,661085.83,High School,Divorced,8,Rent,542,65370.43,47850.25,22.64,16,Segment C,Never,141,5,3,Livy Tremmil,,,,
395,Kirstin,Harston,79,Saudi Arabia,31-Oct-20,524.05,25-Sep-22,1953.23,1429.18,Female,07-Oct-59,156940.28,Master's Degree,Widowed,4,Rent,790,35432.35,847703,11.08,13,Segment C,Monthly,973,1,2,Kirstin Harston,,,,
400,Mufi,Quennell,79,Poland,16-Jul-13,9264.11,19-Apr-13,549.81,-8714.3,Female,21-Jul-31,190022.52,PhD,Divorced,7,Own,697,93355.11,214440.22,36.12,28,Segment C,Once,54,8,5,Mufi Quennell,,,,
401,Clemmie,Mettericke,19,Indonesia,28-Oct-20,1216.18,12-Jun-11,6253.08,5036.9,Female,24-Apr-69,947974.06,Master's Degree,Single,0,Own,645,65109.62,131903.11,22.74,18,Segment C,Often,405,7,2,Clemmie Mettericke,,,,
419,Corinne,Massenhove,77,Thailand,06-Dec-11,1810.63,23-Jul-16,6070.21,4259.58,Female,28-Mar-38,382685.47,PhD,Single,7,Own,592,14402.12,686607.42,23.85,4,Segment C,Yearly,934,1,2,Corinne Massenhove,,,,
429,Berry,Aggis,59,Argentina,09-Nov-12,2705.26,26-Jul-17,1051.56,-1653.7,Female,28-Oct-70,149362.08,PhD,Divorced,3,Own,798,54860.15,325696.6,3.16,1,Segment C,Often,982,23,5,Berry Aggis,,,,
431,Rhodia,Collings,49,Czech Republic,11-Oct-15,793.65,12-Feb-11,5769.21,4975.56,Female,01-Nov-03,600812.16,High School,Married,2,Own,425,20476.46,262516.62,13.44,21,Segment C,Never,696,23,5,Rhodia Collings,,,,
433,Alejandra,Ridgeway,47,China,08-Aug-22,1682.46,22-Sep-13,8412.23,6729.77,Female,02-Jul-92,280156.76,Master's Degree,Widowed,0,Own,503,25433.66,784830.6,10.04,11,Segment C,Once,708,13,3,Alejandra Ridgeway,,,,
439,Felita,Gillbee,24,Venezuela,23-Apr-22,924.85,13-Jun-16,1912.91,988.06,Female,19-Jun-57,361173.57,PhD,Single,7,Mortgage,758,64268.45,23246.69,46.26,26,Segment C,Monthly,956,10,5,Felita Gillbee,,,,
449,Heloise,Hunnywell,40,Indonesia,13-May-14,8334.4,02-May-10,8938.95,604.55,Female,28-Jun-72,212214.16,High School,Married,2,Mortgage,848,39770.6,252182.87,18.31,10,Segment C,Yearly,602,1,1,Heloise Hunnywell,,,,
457,Ernesta,Pyrke,59,Sweden,18-Nov-17,8149.57,11-Apr-14,3802.25,-4347.32,Female,25-Jan-75,944907.26,PhD,Widowed,3,Mortgage,809,73895.51,502813.49,20.19,20,Segment C,Often,20,22,3,Ernesta Pyrke,,,,
468,Stacey,Swatland,71,Russia,21-Sep-10,3007.23,25-Jun-21,7939.86,4932.63,Female,20-Sep-80,304430.33,Master's Degree,Single,0,Mortgage,706,45276.73,991178.75,29.32,6,Segment C,Seldom,85,13,4,Stacey Swatland,,,,
471,Vinnie,Roath,57,Colombia,30-May-15,2473.1,13-Jun-10,3493.69,1020.59,Female,09-Apr-32,283597.37,Master's Degree,Divorced,6,Own,500,50854.89,178630.63,3.74,18,Segment C,Yearly,336,24,2,Vinnie Roath,,,,
474,Nikkie,Mountjoy,48,Czech Republic,25-Jun-16,2235.63,13-Feb-11,9000.6,6764.97,Female,28-May-63,391206.8,High School,Single,8,Mortgage,380,12371.02,277760.34,23.06,5,Segment C,Never,349,17,4,Nikkie Mountjoy,,,,
485,Maurise,Bussen,36,Peru,04-Feb-14,242.98,04-Feb-13,4098.25,3855.27,Female,17-Nov-93,641763.32,High School,Divorced,7,Mortgage,781,59527.33,76718.38,32.68,1,Segment C,Daily,957,14,2,Maurise Bussen,,,,
486,Heda,Legan,57,Indonesia,25-Jan-22,2131.68,14-May-18,5835.28,3703.6,Female,15-Nov-35,109456.42,Master's Degree,Divorced,8,Mortgage,796,35684.39,594402.89,32.69,22,Segment C,Often,786,21,5,Heda Legan,,,,
488,Adi,Jobson,84,China,09-Mar-17,6441.89,24-Dec-17,6220.62,-221.27,Female,07-Mar-86,61555.31,Master's Degree,Married,9,Mortgage,493,4369.11,232799.51,37.98,23,Segment C,Often,541,6,2,Adi Jobson,,,,
493,Trudy,Clough,24,Philippines,01-Jul-22,3853.73,06-Dec-16,1057.75,-2795.98,Female,06-Jan-05,789948.69,Master's Degree,Married,8,Own,661,84559.46,154121.33,43.69,3,Segment C,Often,699,24,1,Trudy Clough,,,,
496,Catherine,Jimpson,49,Indonesia,17-Dec-12,6037.33,15-Oct-22,3164.55,-2872.78,Female,02-Jan-30,875589.03,Master's Degree,Married,7,Own,758,58469.41,287831.98,11.14,9,Segment C,Seldom,205,22,1,Catherine Jimpson,,,,
499,Margret,Craster,24,Greece,22-Mar-18,716.34,21-Mar-18,768.85,52.51,Female,28-Mar-44,875472.84,Master's Degree,Single,8,Own,654,28543.91,558469.01,0.56,28,Segment C,Once,490,1,1,Margret Craster,,,,
507,Benedicta,Claybourne,31,Ethiopia,22-Oct-18,769.07,30-Jan-12,400.61,-368.46,Female,02-Sep-76,790384.18,Master's Degree,Married,1,Mortgage,501,62527.02,238089.98,15.92,28,Segment C,Often,786,13,5,Benedicta Claybourne,,,,
508,Meade,McConnal,25,Vietnam,05-Aug-18,5700.48,16-Oct-10,6105.76,405.28,Female,16-Feb-51,386925.46,High School,Widowed,6,Rent,849,39174.41,709938.83,24.03,2,Segment C,Monthly,928,21,3,Meade McConnal,,,,
512,Hilda,Shellshear,29,Indonesia,03-Dec-12,3769.51,05-Apr-17,6980.12,3210.61,Female,25-Jul-03,287731.43,Bachelor's Degree,Divorced,2,Mortgage,429,6126.42,220037.96,31,12,Segment C,Daily,275,20,2,Hilda Shellshear,,,,
516,Lenore,Megany,57,China,22-Jul-11,802.63,22-Apr-20,8465.62,7662.99,Female,13-Sep-88,344529.25,Bachelor's Degree,Divorced,7,Own,560,48877.44,821642.96,15.3,30,Segment C,Once,282,19,5,Lenore Megany,,,,
520,Tammi,Voff,34,Ireland,30-Jan-11,4418.89,02-Nov-13,3249.89,-1169,Female,11-Aug-91,736910.88,Bachelor's Degree,Widowed,5,Own,433,72510.04,751353.93,8.79,2,Segment C,Often,714,9,2,Tammi Voff,,,,
525,Kaylyn,Ready,26,United States,08-Jul-21,9971.61,27-Apr-16,7547.54,-2424.07,Female,19-Jul-56,343281.19,High School,Divorced,5,Own,622,79786.62,50542.99,16.41,3,Segment C,Once,237,8,3,Kaylyn Ready,,,,
526,Lotte,Garlee,66,Equatorial Guinea,16-Aug-10,2897.63,23-Nov-18,3705.59,807.96,Female,07-May-56,844872.9,Master's Degree,Divorced,6,Mortgage,368,33049.35,834689.21,18.89,16,Segment C,Monthly,104,17,4,Lotte Garlee,,,,
527,Rozalie,Brosoli,51,China,22-Jan-13,1851.72,10-Jan-19,6747.84,4896.12,Female,06-Sep-91,989855.33,High School,Married,7,Mortgage,821,55730.05,526363.2,37.46,1,Segment C,Seldom,939,0,5,Rozalie Brosoli,,,,
543,Violetta,Rogliero,64,Philippines,20-Aug-12,2324.51,22-Apr-22,6516.89,4192.38,Female,08-Aug-43,851244.96,Master's Degree,Single,9,Rent,679,40384.72,439278.83,26.62,28,Segment C,Monthly,746,18,2,Violetta Rogliero,,,,
557,Gerti,Ellsbury,58,China,05-Mar-20,3408.02,12-Sep-14,839.57,-2568.45,Female,21-Nov-45,62433.47,Master's Degree,Married,10,Rent,742,35514.72,469087.3,12.98,9,Segment C,Daily,460,17,2,Gerti Ellsbury,,,,
568,Wilma,Abramin,60,Indonesia,11-Sep-19,7978.66,27-May-15,3061.19,-4917.47,Female,01-Jan-91,667670.91,Bachelor's Degree,Single,5,Own,517,36827.69,299954.66,43.08,20,Segment C,Monthly,391,0,3,Wilma Abramin,,,,
569,Cymbre,Lownds,64,China,22-Jan-17,6638.6,17-Feb-10,3977.33,-2661.27,Female,04-Jul-72,747497.87,High School,Widowed,10,Mortgage,553,52933.16,386887.85,23.49,26,Segment C,Weekly,213,4,4,Cymbre Lownds,,,,
571,Drusi,Ferenczi,78,Norway,13-Oct-15,9509.99,30-May-21,7883.52,-1626.47,Female,23-Feb-79,991251.66,PhD,Divorced,10,Rent,476,94226.32,530331.36,47.47,18,Segment C,Weekly,760,18,3,Drusi Ferenczi,,,,
573,Addi,Milleton,23,Norway,02-Nov-20,3967.2,22-Nov-16,6201.49,2234.29,Female,11-Feb-01,699775.42,Master's Degree,Married,7,Mortgage,625,33347.53,728571.58,32.22,27,Segment C,Once,142,10,1,Addi Milleton,,,,
592,Shandra,Keeves,77,Uzbekistan,07-Jun-18,9782.78,21-Apr-19,7087.68,-2695.1,Female,05-May-00,742108.61,PhD,Divorced,7,Mortgage,623,76659.5,858177.63,36.9,30,Segment C,Once,260,20,5,Shandra Keeves,,,,
601,Clem,Ference,55,Sweden,09-Apr-12,2464.03,20-Jun-18,6416.61,3952.58,Female,13-Jul-56,722674.97,Bachelor's Degree,Divorced,8,Mortgage,591,18170.61,475351.07,43.54,24,Segment C,Never,346,10,4,Clem Ference,,,,
606,Juieta,Anglin,36,China,20-Oct-22,8509.08,09-Apr-21,7777.33,-731.75,Female,24-Apr-82,572616.41,PhD,Single,3,Own,606,69398.96,338858.45,15.82,18,Segment C,Daily,457,18,1,Juieta Anglin,,,,
613,Halie,Berka,78,France,06-Feb-17,6915.29,19-Jun-12,9793.76,2878.47,Female,03-Nov-76,600701.64,Bachelor's Degree,Divorced,2,Rent,675,66414.71,233375.37,46,26,Segment C,Weekly,605,9,5,Halie Berka,,,,
624,Natty,Armall,85,China,07-Jul-11,2267.46,12-Jan-22,1697.46,-570,Female,23-Apr-51,255406.67,Master's Degree,Married,5,Mortgage,531,20712.15,695552.47,1.22,4,Segment C,Weekly,475,24,3,Natty Armall,,,,
627,Adelle,Wroughton,39,China,25-Mar-12,2043.73,28-Apr-15,580.08,-1463.65,Female,08-Jan-55,192572.65,High School,Single,0,Mortgage,771,19321.79,140884.7,15.04,15,Segment C,Never,776,23,4,Adelle Wroughton,,,,
628,Emyle,Terrett,36,Ukraine,10-Oct-13,7263.21,10-Apr-12,8407.81,1144.6,Female,15-Jan-87,888443.98,PhD,Single,10,Own,361,14849.49,952841.22,0.85,1,Segment C,Daily,351,4,3,Emyle Terrett,,,,
638,Katleen,Laycock,61,Indonesia,25-Oct-22,6423.39,10-Feb-20,7171.15,747.76,Female,17-Jan-88,453968.8,Bachelor's Degree,Single,9,Mortgage,827,32459.48,213061.3,6.69,1,Segment C,Once,8,10,5,Katleen Laycock,,,,
645,Chelsey,Muckart,78,Indonesia,21-Oct-14,7401.71,12-Feb-17,3630.78,-3770.93,Female,25-Oct-75,218850.8,Master's Degree,Widowed,1,Mortgage,517,91388.63,943592.76,40.38,7,Segment C,Once,241,9,4,Chelsey Muckart,,,,
649,Marissa,Roloff,85,Czech Republic,25-Feb-16,2761.54,19-Mar-18,5870.79,3109.25,Female,23-May-50,255791.03,Master's Degree,Divorced,4,Rent,400,36432.3,538367.66,8.15,6,Segment C,Weekly,973,18,1,Marissa Roloff,,,,
653,Muire,Cribbott,42,Syria,26-Jul-16,5588.39,23-Jul-10,4314.83,-1273.56,Female,28-Oct-86,582497.18,High School,Divorced,2,Rent,492,94825.5,71152.88,21.82,10,Segment C,Never,199,8,3,Muire Cribbott,,,,
655,Mireille,Fontaine,36,Moldova,04-Feb-18,8226.81,30-Oct-19,1285.5,-6941.31,Female,18-Jan-41,963572.83,Master's Degree,Married,1,Mortgage,710,75571.23,76440.45,3.88,9,Segment C,Seldom,941,6,2,Mireille Fontaine,,,,
665,Vivia,Feedham,53,Canada,03-Jun-19,6880.4,01-Aug-18,3752.59,-3127.81,Female,24-Apr-87,463856.98,Master's Degree,Married,2,Rent,690,58929,682543.63,47.77,12,Segment C,Once,927,22,2,Vivia Feedham,,,,
670,Mirabelle,Goshawke,74,Vietnam,11-Jan-18,9828.37,11-Sep-12,1714.07,-8114.3,Female,23-Jan-96,851843.82,Master's Degree,Divorced,4,Mortgage,703,97615.26,338917.85,27.99,4,Segment C,Often,940,18,3,Mirabelle Goshawke,,,,
672,Rebeka,Rissen,67,Poland,23-May-14,8819.96,25-Aug-20,9883.93,1063.97,Female,17-Jun-76,276778.62,PhD,Widowed,4,Mortgage,688,8090.55,546267.51,21.01,7,Segment C,Yearly,568,12,3,Rebeka Rissen,,,,
674,Birdie,Bosch,68,Dominican Republic,22-Dec-15,8787.83,10-Jun-21,7821.87,-965.96,Female,27-Jul-76,327976.7,High School,Married,8,Mortgage,835,24985.32,541731.41,25.84,4,Segment C,Seldom,103,1,3,Birdie Bosch,,,,
677,Lorelei,Thurby,63,Indonesia,15-Aug-17,7995.66,16-Oct-10,7879.66,-116,Female,27-Oct-73,738850.96,Master's Degree,Married,3,Own,463,24070.81,531489.14,40.57,21,Segment C,Weekly,473,10,3,Lorelei Thurby,,,,
679,Clarinda,Prantoni,42,China,08-Apr-20,4508.66,24-Sep-12,7863.44,3354.78,Female,10-Oct-49,757526.42,PhD,Divorced,9,Own,374,32706.29,333518.43,15.01,1,Segment C,Daily,600,4,3,Clarinda Prantoni,,,,
680,Merrily,Langabeer,33,Vietnam,18-Jul-14,7451.63,11-Aug-18,9210.36,1758.73,Female,14-Jul-79,588980.76,PhD,Married,1,Mortgage,574,86409.24,604722.64,1.47,28,Segment C,Once,470,15,4,Merrily Langabeer,,,,
684,Pamela,Worsfield,84,Brazil,10-Apr-14,7456.23,11-Oct-11,3195.99,-4260.24,Female,02-May-41,180655.01,Master's Degree,Married,7,Rent,742,54940.67,909061.13,0.63,14,Segment C,Monthly,631,15,2,Pamela Worsfield,,,,
687,Halie,Blades,37,Ukraine,16-Dec-19,2801.11,25-Feb-17,9768.43,6967.32,Female,29-Jun-82,7846.86,High School,Widowed,1,Mortgage,392,86672.19,430526.17,16.29,16,Segment C,Seldom,65,11,2,Halie Blades,,,,
698,Nancie,Welton,49,Poland,05-Apr-14,9051.27,14-May-20,9048.67,-2.6,Female,23-Feb-65,902104.63,Bachelor's Degree,Married,6,Rent,379,76445.97,261792.88,41.64,19,Segment C,Yearly,441,16,5,Nancie Welton,,,,
700,Rozamond,McAlindon,26,China,04-Jan-18,5521.99,12-Feb-10,4240.13,-1281.86,Female,03-Mar-68,734990.46,Master's Degree,Divorced,10,Mortgage,368,78930.66,9478.7,22.84,4,Segment C,Once,503,23,3,Rozamond McAlindon,,,,
713,Kelsi,Gudger,22,Philippines,24-May-18,6526.61,24-Jul-17,788.98,-5737.63,Female,05-Oct-69,634636.63,High School,Married,7,Own,687,25835.31,332611.05,30.42,18,Segment C,Monthly,782,8,1,Kelsi Gudger,,,,
721,Ada,Wigginton,63,Greece,18-Sep-19,2565,25-Apr-13,4685.36,2120.36,Female,30-Mar-45,346586.07,PhD,Married,0,Rent,341,77395.39,425298.57,8.53,4,Segment C,Daily,975,5,5,Ada Wigginton,,,,
726,Marsiella,Jozefiak,27,China,29-Mar-19,4140.21,16-Jan-13,3183.06,-957.15,Female,01-Jun-01,22038.46,PhD,Divorced,4,Rent,500,20404.94,319363.16,14.65,23,Segment C,Often,705,12,3,Marsiella Jozefiak,,,,
745,Elnora,Abade,43,Sweden,09-Mar-18,4852.17,02-Feb-16,2630.98,-2221.19,Female,20-Apr-92,482983.06,Bachelor's Degree,Widowed,10,Mortgage,592,40571.7,828755.53,28.18,20,Segment C,Seldom,612,6,2,Elnora Abade,,,,
756,Donny,Bortolomei,42,Vietnam,30-Mar-13,280.44,04-Mar-10,8257.41,7976.97,Female,23-Jan-86,758785.58,High School,Married,1,Mortgage,469,21416.72,824353.12,38.98,19,Segment C,Seldom,128,16,5,Donny Bortolomei,,,,
759,Pippa,Shevlan,34,Russia,23-Jan-10,4100.04,22-Aug-16,276.91,-3823.13,Female,18-Aug-83,717356.28,Master's Degree,Widowed,5,Mortgage,534,28654.14,429988,8.68,28,Segment C,Never,720,0,2,Pippa Shevlan,,,,
766,Anni,Wyldbore,31,Malta,14-Jul-14,8264.47,06-Sep-14,6522.14,-1742.33,Female,22-May-94,102633.34,Bachelor's Degree,Widowed,7,Own,617,52190.36,276284.13,41.27,24,Segment C,Never,828,9,3,Anni Wyldbore,,,,
770,Leann,Dallman,51,Ireland,07-Dec-22,1895,02-Jul-14,7470.76,5575.76,Female,12-Feb-60,903031.31,PhD,Single,10,Rent,793,82755.22,103239.27,11.2,4,Segment C,Seldom,624,1,2,Leann Dallman,,,,
777,Gipsy,Roslen,47,China,22-Mar-22,498.77,18-Jun-20,7404.88,6906.11,Female,01-Aug-02,535077.54,Bachelor's Degree,Widowed,4,Own,469,97231.71,714740.5,25.19,11,Segment C,Daily,876,15,3,Gipsy Roslen,,,,
778,Guillema,Madle,40,China,21-Jul-22,9839.14,11-Nov-16,8175.8,-1663.34,Female,28-May-83,541925.59,Master's Degree,Married,0,Mortgage,365,65252.13,946949.55,5.79,3,Segment C,Often,809,18,1,Guillema Madle,,,,
785,Kristel,Huntriss,61,Guinea,21-Mar-18,5028.04,20-Jan-16,1051.96,-3976.08,Female,02-Nov-00,59676.65,PhD,Divorced,7,Own,818,37830.05,67263.77,18.97,23,Segment C,Never,674,4,2,Kristel Huntriss,,,,
792,Genny,Spelman,47,China,15-Feb-13,4828.1,03-Jun-10,8665.52,3837.42,Female,19-Jan-41,649356.62,High School,Single,4,Rent,341,58639.1,5777.29,39.15,14,Segment C,Monthly,827,12,1,Genny Spelman,,,,
799,Emelita,Simao,50,Philippines,15-Jul-15,8532.45,10-Apr-19,8181.12,-351.33,Female,13-Dec-55,325655.18,Master's Degree,Single,9,Mortgage,845,68538.65,40510.78,33.48,30,Segment C,Often,637,0,2,Emelita Simao,,,,
802,Jasmin,Fendlen,29,Indonesia,06-Sep-16,4905.5,06-Feb-22,8620.11,3714.61,Female,05-Oct-79,743375.28,High School,Single,5,Rent,794,30664.39,332065.08,6.2,11,Segment C,Daily,339,15,2,Jasmin Fendlen,,,,
804,Harley,Gritten,39,Czech Republic,13-Dec-17,1190.35,30-Sep-15,4346.85,3156.5,Female,04-Jul-82,517786.33,High School,Divorced,6,Own,693,39101.1,70826.96,20.91,19,Segment C,Often,903,14,4,Harley Gritten,,,,
808,Willy,Edwardes,24,Morocco,26-Dec-12,6763.25,07-Dec-14,9350.46,2587.21,Female,21-Jan-94,552229.53,Bachelor's Degree,Divorced,1,Own,423,85166.77,740162.98,6.23,26,Segment C,Yearly,846,15,5,Willy Edwardes,,,,
811,Correy,Kuhlen,67,Puerto Rico,28-Aug-12,8325.87,29-Jun-20,892.89,-7432.98,Female,08-Aug-67,820771.66,PhD,Married,5,Rent,300,48498.77,608109.92,33.05,19,Segment C,Once,774,23,3,Correy Kuhlen,,,,
820,Rosemaria,Philcock,28,France,13-Apr-15,2689.34,31-Oct-18,8239.39,5550.05,Female,03-Jan-79,673924.81,Master's Degree,Widowed,6,Rent,438,13879.66,613594.89,47.73,22,Segment C,Weekly,399,24,3,Rosemaria Philcock,,,,
822,Gabrila,O' Byrne,23,Indonesia,02-Nov-17,3483.32,26-Jul-19,7307.08,3823.76,Female,15-Feb-89,424326.42,High School,Divorced,6,Mortgage,436,67538.41,100971.11,33.59,24,Segment C,Monthly,417,23,5,Gabrila O' Byrne,,,,
823,Coral,Muldoon,65,China,04-Jan-17,711.1,02-Jun-19,8713.6,8002.5,Female,16-Nov-86,856783.37,High School,Married,0,Mortgage,401,58034.99,873681.8,31.41,30,Segment C,Yearly,162,14,4,Coral Muldoon,,,,
832,Elspeth,Dybald,21,Nigeria,19-Oct-15,542.98,08-Dec-14,4278.53,3735.55,Female,23-Aug-64,697186.81,High School,Married,3,Mortgage,701,85901.38,165292.66,19.18,29,Segment C,Daily,343,11,1,Elspeth Dybald,,,,
837,Vikki,Ewington,29,France,30-Nov-13,9624.06,06-Oct-16,5389.25,-4234.81,Female,17-Aug-64,642082.25,Master's Degree,Married,7,Rent,368,78202.44,69876.64,36.03,5,Segment C,Daily,890,19,2,Vikki Ewington,,,,
